   2.165741611688e-01   8.082805025003e-04   4.331483223376e-01   1.429555607918e-03   8.662966446753e-01   3.378476808365e-03   1.732593289351e+00   2.670142806462e-02   3.465186578701e+00   1.385268384880e-01   6.930373157402e+00   1.123954214011e-01
   2.111522093603e-01   7.577379679138e-04   4.223044187207e-01   1.357246553703e-03   8.446088374413e-01   3.437216728943e-03   1.689217674883e+00   2.267704050818e-02   3.378435349765e+00   1.422474428333e-01   6.756870699531e+00   9.027373427575e-02
   2.058659965581e-01   7.100248424842e-04   4.117319931162e-01   1.287174293600e-03   8.234639862323e-01   3.481529636960e-03   1.646927972465e+00   1.880843207392e-02   3.293855944929e+00   1.341448734329e-01   6.587711889859e+00   1.184481338100e-01
   2.007121245250e-01   6.650196005408e-04   4.014242490499e-01   1.219433276544e-03   8.028484980999e-01   3.507451305910e-03   1.605696996200e+00   1.526079361337e-02   3.211393992399e+00   1.169342272452e-01   6.422787984799e+00   1.726478618017e-01
   1.956872800990e-01   6.226015866757e-04   3.913745601980e-01   1.154094260941e-03   7.827491203961e-01   3.513380187349e-03   1.565498240792e+00   1.216061404467e-02   3.130996481584e+00   9.421603403144e-02   6.261992963169e+00   1.771911954626e-01
   1.907882330636e-01   5.826516376944e-04   3.815764661271e-01   1.091206245723e-03   7.631529322542e-01   3.499280922583e-03   1.526305864508e+00   1.064589239797e-02   3.052611729017e+00   6.984070911192e-02   6.105223458034e+00   1.383099485160e-01
   1.860118340707e-01   5.450526119923e-04   3.720236681413e-01   1.030798458576e-03   7.440473362826e-01   3.466119440140e-03   1.488094672565e+00   9.704014238432e-03   2.976189345130e+00   4.750736518232e-02   5.952378690261e+00   1.299154849154e-01
   1.813550126165e-01   5.096898344344e-04   3.627100252331e-01   9.728823484598e-04   7.254200504661e-01   3.492043837022e-03   1.450840100932e+00   8.563386940998e-03   2.901680201865e+00   3.255535319347e-02   5.803360403729e+00   1.042339694502e-01
   1.768147750678e-01   4.764514641688e-04   3.536295501355e-01   9.174535410880e-04   7.072591002710e-01   3.517950928982e-03   1.414518200542e+00   7.276269167493e-03   2.829036401084e+00   2.691479333527e-02   5.658072802168e+00   6.181561884962e-02
   1.723882027367e-01   4.452287931471e-04   3.447764054734e-01   8.644937267446e-04   6.895528109469e-01   3.512700231886e-03   1.379105621894e+00   5.904619778760e-03   2.758211243788e+00   2.142290800099e-02   5.516422487575e+00   4.986353866890e-02
   1.680724500054e-01   4.159164821205e-04   3.361449000109e-01   8.139724580106e-04   6.722898000218e-01   3.480036020496e-03   1.344579600044e+00   4.755673160387e-03   2.689159200087e+00   2.148432252896e-02   5.378318400174e+00   6.027921722183e-02
   1.638647424962e-01   3.884127414399e-04   3.277294849923e-01   7.658488419178e-04   6.554589699847e-01   3.423708207986e-03   1.310917939969e+00   4.086539971378e-03   2.621835879939e+00   1.970252034466e-02   5.243671759877e+00   5.953845922514e-02
   1.597623752880e-01   3.626194624327e-04   3.195247505759e-01   7.200731165169e-04   6.390495011518e-01   3.347360692421e-03   1.278099002304e+00   3.710212844973e-03   2.556198004607e+00   1.920536047447e-02   5.112396009215e+00   7.003063564800e-02
   1.557627111778e-01   3.384423058796e-04   3.115254223555e-01   6.765881065921e-04   6.230508447111e-01   3.254452477310e-03   1.246101689422e+00   3.286730550148e-03   2.492203378844e+00   2.089420050721e-02   4.984406757689e+00   9.307205308717e-02
   1.518631789852e-01   3.157907526631e-04   3.037263579703e-01   6.353305564640e-04   6.074527159407e-01   3.148204477837e-03   1.214905431881e+00   2.844424631641e-03   2.429810863763e+00   2.172639759111e-02   4.859621727525e+00   9.947664829967e-02
   1.480612718994e-01   2.945781215709e-04   2.961225437988e-01   5.962323406224e-04   5.922450875976e-01   3.031566517088e-03   1.184490175195e+00   3.379439258718e-03   2.368980350390e+00   2.381629981767e-02   4.737960700781e+00   8.993458134855e-02
   1.443545458680e-01   2.747215590494e-04   2.887090917359e-01   5.592215552837e-04   5.774181834718e-01   2.907200097281e-03   1.154836366944e+00   4.303051693448e-03   2.309672733887e+00   3.136622347621e-02   4.619345467775e+00   7.476704166280e-02
   1.407406180254e-01   2.561420053456e-04   2.814812360508e-01   5.242234957288e-04   5.629624721015e-01   2.777473335996e-03   1.125924944203e+00   5.157924866511e-03   2.251849888406e+00   3.836551052129e-02   4.503699776812e+00   6.926602044837e-02
   1.372171651614e-01   2.387641398246e-04   2.744343303228e-01   4.911615242346e-04   5.488686606457e-01   2.644465098726e-03   1.097737321291e+00   5.907681439917e-03   2.195474642583e+00   4.402909041834e-02   4.390949285165e+00   5.537791201315e-02
   1.337819222276e-01   2.225163096900e-04   2.675638444552e-01   4.599578356414e-04   5.351276889104e-01   2.509975879439e-03   1.070255377821e+00   6.539418147041e-03   2.140510755642e+00   4.798478376999e-02   4.281021511283e+00   3.727378665763e-02
   1.304326808811e-01   2.073304449841e-04   2.608653617623e-01   4.305341275227e-04   5.217307235245e-01   2.375543433288e-03   1.043461447049e+00   7.050710388072e-03   2.086922894098e+00   5.011810554756e-02   4.173845788196e+00   2.731946453471e-02
   1.271672880652e-01   1.931419621589e-04   2.543345761305e-01   4.028121815828e-04   5.086691522609e-01   2.242461546138e-03   1.017338304522e+00   7.444750627477e-03   2.034676609044e+00   5.049235348779e-02   4.069353218087e+00   2.781338207827e-02
   1.239836446251e-01   1.798896586638e-04   2.479672892502e-01   3.767143635909e-04   4.959345785004e-01   2.111800653634e-03   9.918691570009e-01   7.728062203089e-03   1.983738314002e+00   4.929274406928e-02   3.967476628003e+00   2.508694963442e-02
   1.208797039585e-01   1.675156011099e-04   2.417594079169e-01   3.521640493988e-04   4.835188158338e-01   1.984429295530e-03   9.670376316677e-01   7.909196295788e-03   1.934075263335e+00   4.678122286113e-02   3.868150526671e+00   2.788925224539e-02
   1.178534706998e-01   1.559650081197e-04   2.357069413997e-01   3.290859832928e-04   4.714138827993e-01   1.861035633657e-03   9.428277655987e-01   7.997881510515e-03   1.885655531197e+00   4.325893163426e-02   3.771311062395e+00   2.925002794465e-02
   1.149029994379e-01   1.451861299627e-04   2.298059988759e-01   3.074065756304e-04   4.596119977518e-01   1.742148449911e-03   9.192239955035e-01   8.004422863429e-03   1.838447991007e+00   3.903590364025e-02   3.676895982014e+00   3.799628103168e-02
   1.120263934650e-01   1.351301258209e-04   2.240527869300e-01   2.870541457951e-04   4.481055738600e-01   1.628157209160e-03   8.962111477200e-01   7.939261031783e-03   1.792422295440e+00   3.440793189517e-02   3.584844590880e+00   4.520994764648e-02
   1.092218035575e-01   1.257509407340e-04   2.184436071149e-01   2.679591169557e-04   4.368872142299e-01   1.519330895711e-03   8.737744284598e-01   7.812646639189e-03   1.747548856920e+00   2.964031544433e-02   3.495097713839e+00   4.806982428344e-02
   1.064874267873e-01   1.170051820239e-04   2.129748535746e-01   2.500541671559e-04   4.259497071491e-01   1.415835447139e-03   8.518994142982e-01   7.634402884679e-03   1.703798828596e+00   2.495784549092e-02   3.407597657193e+00   4.674015223308e-02
   1.038215053628e-01   1.088519971111e-04   2.076430107256e-01   2.332743427631e-04   4.152860214512e-01   1.317749683846e-03   8.305720429023e-01   7.413758324968e-03   1.661144085805e+00   2.054011648161e-02   3.322288171609e+00   4.205129988136e-02
   1.012223254988e-01   1.012529528449e-04   2.024446509977e-01   2.175571385439e-04   4.048893019954e-01   1.225079702386e-03   8.097786039907e-01   7.159236064829e-03   1.619557207981e+00   1.652107903859e-02   3.239114415963e+00   3.609797108304e-02
   9.868821631501e-02   9.417191709429e-05   1.973764326300e-01   2.028425486113e-04   3.947528652601e-01   1.137771747526e-03   7.895057305201e-01   6.878588212702e-03   1.579011461040e+00   1.299166682996e-02   3.158022922080e+00   3.357833969972e-02
   9.621754876152e-02   8.757494304908e-05   1.924350975230e-01   1.890730923211e-04   3.848701950461e-01   1.055723614225e-03   7.697403900921e-01   6.578766277782e-03   1.539480780184e+00   1.000424249546e-02   3.078961560369e+00   2.911896089330e-02
   9.380873457196e-02   8.143015658336e-05   1.876174691439e-01   1.761938186185e-04   3.752349382878e-01   9.787946544671e-04   7.504698765756e-01   6.265919596018e-03   1.500939753151e+00   7.577357696435e-03   3.001879506303e+00   2.347829108305e-02
   9.146022524231e-02   7.570764726046e-05   1.829204504846e-01   1.641522922048e-04   3.658409009693e-01   9.068144809011e-04   7.316818019385e-01   5.945415071287e-03   1.463363603877e+00   5.698763969650e-03   2.926727207754e+00   1.743864259503e-02
   8.917051103550e-02   7.037936265439e-05   1.783410220710e-01   1.528985638784e-04   3.566820441420e-01   8.395904714090e-04   7.133640882840e-01   5.621872590070e-03   1.426728176568e+00   4.324384648301e-03   2.853456353136e+00   1.322182036064e-02
   8.693812001081e-02   6.541900679003e-05   1.738762400216e-01   1.423851282761e-04   3.477524800433e-01   7.769141784392e-04   6.955049600865e-01   5.299211396514e-03   1.391009920173e+00   3.374541550693e-03   2.782019840346e+00   1.192641020691e-02
   8.476161707771e-02   6.080194219490e-05   1.695232341554e-01   1.325668707894e-04   3.390464683108e-01   7.239574754471e-04   6.780929366216e-01   5.088588403059e-03   1.356185873243e+00   2.866133040099e-03   2.712371746487e+00   1.007108497079e-02
   8.263960307324e-02   5.650509633914e-05   1.652792061465e-01   1.234010060436e-04   3.305584122930e-01   6.745649201115e-04   6.611168245860e-01   4.878756808891e-03   1.322233649172e+00   2.418187860890e-03   2.644467298344e+00   9.441580463548e-03
   8.057071386265e-02   5.250687162613e-05   1.611414277253e-01   1.148470092302e-04   3.222828554506e-01   6.280932765340e-04   6.445657109012e-01   4.660928601461e-03   1.289131421802e+00   2.031840538168e-03   2.578262843605e+00   8.287685712430e-03
   7.855361946237e-02   4.878705983368e-05   1.571072389247e-01   1.068665425586e-04   3.142144778495e-01   5.844349190350e-04   6.284289556990e-01   4.438276052524e-03   1.256857911398e+00   1.906240768856e-03   2.513715822796e+00   8.296795704969e-03
   7.658702318510e-02   4.532676015540e-05   1.531740463702e-01   9.942337738508e-05   3.063480927404e-01   5.434759379175e-04   6.126961854808e-01   4.213563705667e-03   1.225392370962e+00   1.981948838540e-03   2.450784741923e+00   9.466054225907e-03
   7.466966080621e-02   4.210830161941e-05   1.493393216124e-01   9.248331400106e-05   2.986786432249e-01   5.050982610158e-04   5.973572864497e-01   3.989168127386e-03   1.194714572899e+00   2.269979047309e-03   2.389429145799e+00   1.150820425585e-02
   7.280029975103e-02   3.911516887059e-05   1.456005995021e-01   8.601409934451e-05   2.912011990041e-01   4.691814586843e-04   5.824023980083e-01   3.767102760012e-03   1.164804796017e+00   2.721008897708e-03   2.329609592033e+00   1.393230249075e-02
   7.097773830251e-02   3.633193187716e-05   1.419554766050e-01   7.998534388626e-05   2.839109532100e-01   4.356042644448e-04   5.678219064200e-01   3.549046010121e-03   1.135643812840e+00   3.267286306065e-03   2.271287625680e+00   1.574718903944e-02
   6.920080482866e-02   3.374417960660e-05   1.384016096573e-01   7.436843877314e-05   2.768032193146e-01   4.042458414665e-04   5.536064386293e-01   3.336371072234e-03   1.107212877259e+00   3.853286605528e-03   2.214425754517e+00   1.689198826999e-02
   6.746835702942e-02   3.133845672412e-05   1.349367140588e-01   6.913647300167e-05   2.698734281177e-01   3.749868273061e-04   5.397468562353e-01   3.130176334903e-03   1.079493712471e+00   4.439510614806e-03   2.158987424941e+00   1.737124869175e-02
   6.577928120229e-02   2.910220405110e-05   1.315585624046e-01   6.426415189644e-05   2.631171248091e-01   3.477101811917e-04   5.262342496183e-01   2.931315454952e-03   1.052468499237e+00   4.998613369914e-03   2.104936998473e+00   1.723967296500e-02
   6.413249152640e-02   2.702370217077e-05   1.282649830528e-01   5.972771696179e-05   2.565299661056e-01   3.223018606384e-04   5.130599322112e-01   2.740426437669e-03   1.026119864422e+00   5.511887647895e-03   2.052239728845e+00   1.658658052275e-02
   6.252692936452e-02   2.509201836962e-05   1.250538587290e-01   5.550486768233e-05   2.501077174581e-01   2.986513488661e-04   5.002154349162e-01   2.557959241171e-03   1.000430869832e+00   5.966962629738e-03   2.000861739665e+00   1.552130057028e-02
   6.096156258246e-02   2.329695630918e-05   1.219231251649e-01   5.157468520689e-05   2.438462503298e-01   2.766520554499e-04   4.876925006596e-01   2.384201588550e-03   9.753850013193e-01   6.356292564527e-03   1.950770002639e+00   1.416052223457e-02
   5.943538488560e-02   2.162900882315e-05   1.188707697712e-01   4.791755842507e-05   2.377415395424e-01   2.562016063626e-04   4.754830790848e-01   2.219302779927e-03   9.509661581695e-01   6.676082051353e-03   1.901932316339e+00   1.261819525944e-02
   5.794741517199e-02   2.007931357054e-05   1.158948303440e-01   4.451511281064e-05   2.317896606880e-01   2.372020411664e-04   4.635793213759e-01   2.063295408738e-03   9.271586427518e-01   6.925459495141e-03   1.854317285504e+00   1.161408549624e-02
   5.649669690166e-02   1.863961092523e-05   1.129933938033e-01   4.135014134506e-05   2.259867876066e-01   2.195599326305e-04   4.519735752133e-01   1.916114968265e-03   9.039471504266e-01   7.105807371621e-03   1.807894300853e+00   1.068764759269e-02
   5.508229748168e-02   1.730220476008e-05   1.101645949634e-01   3.840653859066e-05   2.203291899267e-01   2.031864396220e-04   4.406583798535e-01   1.777617369946e-03   8.813167597069e-01   7.220205098262e-03   1.762633519414e+00   9.616620087972e-03
   5.370330766667e-02   1.605992563351e-05   1.074066153333e-01   3.566923743360e-05   2.148132306667e-01   1.879973060134e-04   4.296264613334e-01   1.647594461265e-03   8.592529226667e-01   7.272961883866e-03   1.718505845333e+00   8.463561045651e-03
   5.235884097428e-02   1.490609567553e-05   1.047176819486e-01   3.312414820372e-05   2.094353638971e-01   1.739128163493e-04   4.188707277942e-01   1.525787654299e-03   8.377414555884e-01   7.269226362909e-03   1.675482911177e+00   7.284377055473e-03
   5.104803311530e-02   1.383449647333e-05   1.020960662306e-01   3.075810122551e-05   2.041921324612e-01   1.608577132309e-04   4.083842649224e-01   1.411899776986e-03   8.167685298448e-01   7.214663715649e-03   1.633537059690e+00   6.126273176947e-03
   4.977004143811e-02   1.283933816640e-05   9.954008287622e-02   2.855879141204e-05   1.990801657524e-01   1.487610890096e-04   3.981603315049e-01   1.305605307729e-03   7.963206630097e-01   7.115192776960e-03   1.592641326019e+00   5.026788895407e-03
   4.852404438690e-02   1.191523109255e-05   9.704808877380e-02   2.651472617760e-05   1.940961775476e-01   1.375562527033e-04   3.881923550952e-01   1.206559115806e-03   7.763847101904e-01   6.976776107498e-03   1.552769420381e+00   4.013693800921e-03
   4.730924097361e-02   1.105715870031e-05   9.461848194722e-02   2.461517535353e-05   1.892369638944e-01   1.271805827258e-04   3.784739277889e-01   1.114403872429e-03   7.569478555778e-01   6.805256545643e-03   1.513895711156e+00   3.105526952302e-03
   4.612485026296e-02   1.026045279252e-05   9.224970052592e-02   2.285012451335e-05   1.844994010518e-01   1.175753646358e-04   3.689988021037e-01   1.028776248705e-03   7.379976042074e-01   6.606233858530e-03   1.475995208415e+00   2.571135072105e-03
   4.497011087046e-02   9.520769653251e-06   8.994022174092e-02   2.121022977618e-05   1.798804434818e-01   1.086856237761e-04   3.597608869637e-01   9.493120657374e-04   7.195217739274e-01   6.384975685486e-03   1.439043547855e+00   2.245912226154e-03
   4.384428047294e-02   8.834068256256e-06   8.768856094587e-02   1.968677594117e-05   1.753771218917e-01   1.004599502584e-04   3.507542437835e-01   8.756504923370e-04   7.015084875670e-01   6.146357128011e-03   1.403016975134e+00   1.923080333671e-03
   4.274663533134e-02   8.196589592919e-06   8.549327066268e-02   1.827163636890e-05   1.709865413254e-01   9.285032332889e-05   3.419730826507e-01   8.074374310397e-04   6.839461653015e-01   5.894824049112e-03   1.367892330603e+00   1.652934375298e-03
   4.167646982549e-02   7.604837647120e-06   8.335293965098e-02   1.695723559961e-05   1.667058793020e-01   8.581193429392e-05   3.334117586039e-01   7.443281869117e-04   6.668235172079e-01   5.634375476581e-03   1.333647034416e+00   1.404176508460e-03
   4.063309600046e-02   7.055561170836e-06   8.126619200092e-02   1.573651356708e-05   1.625323840018e-01   7.930301263360e-05   3.250647680037e-01   6.859895286050e-04   6.501295360074e-01   5.368561197385e-03   1.300259072015e+00   1.167524062363e-03
   3.961584312433e-02   6.545737095670e-06   7.923168624866e-02   1.460289237165e-05   1.584633724973e-01   7.328465375862e-05   3.169267449947e-01   6.321012206793e-04   6.338534899893e-01   5.100490984997e-03   1.267706979979e+00   9.485760728431e-04
   3.862405725702e-02   6.072554792691e-06   7.724811451403e-02   1.355024477334e-05   1.544962290281e-01   6.772065215731e-05   3.089924580561e-01   5.823571132446e-04   6.179849161123e-01   4.832852564523e-03   1.235969832225e+00   8.871057484407e-04
   3.765710082987e-02   5.633401339232e-06   7.531420165974e-02   1.257286450997e-05   1.506284033195e-01   6.257733937898e-05   3.012568066390e-01   5.364658591103e-04   6.025136132780e-01   4.567935779762e-03   1.205027226556e+00   1.049593511119e-03
   3.671435223583e-02   5.225847998662e-06   7.342870447167e-02   1.166543866951e-05   1.468574089433e-01   5.782342736146e-05   2.937148178867e-01   4.941513159420e-04   5.874296357733e-01   4.307660899340e-03   1.174859271547e+00   1.278836085145e-03
   3.579520542982e-02   4.847637470384e-06   7.159041085965e-02   1.082302155577e-05   1.431808217193e-01   5.342985855019e-05   2.863616434386e-01   4.551526938706e-04   5.727232868772e-01   4.053609388950e-03   1.145446573754e+00   1.549524855243e-03
   3.489906953915e-02   4.496671915339e-06   6.979813907831e-02   1.004101011669e-05   1.395962781566e-01   4.936966265355e-05   2.791925563132e-01   4.192244945569e-04   5.583851126265e-01   3.807055815691e-03   1.116770225253e+00   1.794722601263e-03
   3.402536848368e-02   4.171001901555e-06   6.805073696735e-02   9.315121098942e-06   1.361014739347e-01   4.561781985431e-05   2.722029478694e-01   3.861362812261e-04   5.444058957388e-01   3.568999806578e-03   1.088811791478e+00   2.010841644508e-03
   3.317354060546e-02   3.868816172319e-06   6.634708121092e-02   8.641369572286e-06   1.326941624218e-01   4.215113089060e-05   2.653883248437e-01   3.556723159957e-04   5.307766496874e-01   3.340197291998e-03   1.061553299375e+00   2.195821132598e-03
   3.234303830773e-02   3.588431863323e-06   6.468607661546e-02   8.016048622834e-06   1.293721532309e-01   3.894809445283e-05   2.587443064619e-01   3.276310969234e-04   5.174886129237e-01   3.121190450934e-03   1.034977225847e+00   2.348836492300e-03
   3.153332770284e-02   3.328285591903e-06   6.306665540567e-02   7.435710697230e-06   1.261333108113e-01   3.598879088183e-05   2.522666216227e-01   3.018248175677e-04   5.045332432454e-01   2.912335913739e-03   1.009066486491e+00   2.470074865792e-03
   3.074388826905e-02   3.086925057710e-06   6.148777653810e-02   6.897149718406e-06   1.229755530762e-01   3.325477303503e-05   2.459511061524e-01   2.780787727274e-04   4.919022123048e-01   2.713830997043e-03   9.838044246096e-01   2.560534129923e-03
   2.997421251595e-02   2.863001355933e-06   5.994842503189e-02   6.397384849707e-06   1.198968500638e-01   3.072896265253e-05   2.397937001276e-01   2.562307252473e-04   4.795874002552e-01   2.525737776620e-03   9.591748005103e-01   2.621838534607e-03
   2.922380565817e-02   2.655261634621e-06   5.844761131634e-02   5.933644964340e-06   1.168952226327e-01   2.839555412879e-05   2.337904452653e-01   2.361302541171e-04   4.675808905307e-01   2.348004970128e-03   9.351617810614e-01   2.656072063387e-03
   2.849218529735e-02   2.462542283427e-06   5.698437059469e-02   5.503354121884e-06   1.139687411894e-01   2.623992381092e-05   2.279374823788e-01   2.176380934074e-04   4.558749647575e-01   2.180487621363e-03   9.117499295151e-01   2.665631428092e-03
   2.777888111199e-02   2.283762774090e-06   5.555776222399e-02   5.104118267659e-06   1.111155244480e-01   2.424854495280e-05   2.222310488960e-01   2.006254694724e-04   4.444620977919e-01   2.022964628493e-03   8.889241955838e-01   2.653099758196e-03
