   6.800000000000e+01   1.953992523340e-14   2.842170943040e-14   3.274180926383e-11
   6.900000000000e+01   1.065814103640e-14   4.263256414561e-14   2.546585164964e-11
   7.000000000000e+01   7.105427357601e-15   7.105427357601e-15   4.729372449219e-11
   7.100000000000e+01   1.598721155460e-14   4.263256414561e-14   4.729372449219e-11
   7.200000000000e+01   1.598721155460e-14   1.421085471520e-14   5.456968210638e-11
   7.300000000000e+01   1.776356839400e-14   0.000000000000e+00   6.184563972056e-11
   7.400000000000e+01   1.421085471520e-14   3.552713678801e-14   5.093170329928e-11
   7.500000000000e+01   2.309263891220e-14   1.421085471520e-14   6.548361852765e-11
   7.600000000000e+01   1.776356839400e-14   1.421085471520e-14   3.637978807092e-11
   7.700000000000e+01   1.598721155460e-14   2.131628207280e-14   1.018634065986e-10
   7.800000000000e+01   1.065814103640e-14   2.131628207280e-14   6.548361852765e-11
   7.900000000000e+01   2.131628207280e-14   0.000000000000e+00   8.731149137020e-11
   8.000000000000e+01   8.881784197001e-15   3.552713678801e-14   9.458744898438e-11
   8.100000000000e+01   1.776356839400e-14   7.105427357601e-14   8.003553375602e-11
   8.200000000000e+01   2.486899575160e-14   8.526512829121e-14   6.548361852765e-11
   8.300000000000e+01   2.486899575160e-14   0.000000000000e+00   7.275957614183e-11
   8.400000000000e+01   1.953992523340e-14   4.263256414561e-14   8.731149137020e-11
   8.500000000000e+01   2.842170943040e-14   2.842170943040e-14   9.458744898438e-11
   8.600000000000e+01   2.842170943040e-14   7.105427357601e-14   1.309672370553e-10
   8.700000000000e+01   2.309263891220e-14   2.842170943040e-14   1.091393642128e-10
   8.800000000000e+01   2.664535259100e-14   1.421085471520e-14   1.091393642128e-10
   8.900000000000e+01   2.309263891220e-14   7.105427357601e-14   1.382431946695e-10
   9.000000000000e+01   2.131628207280e-14   5.684341886081e-14   1.527951098979e-10
   9.100000000000e+01   2.842170943040e-14   1.421085471520e-14   1.455191522837e-10
   9.200000000000e+01   3.197442310920e-14   7.105427357601e-14   1.673470251262e-10
   9.300000000000e+01   2.664535259100e-14   4.263256414561e-14   1.673470251262e-10
   9.400000000000e+01   2.842170943040e-14   4.263256414561e-14   1.746229827404e-10
   9.500000000000e+01   1.776356839400e-14   1.421085471520e-14   1.746229827404e-10
   9.600000000000e+01   2.842170943040e-14   1.421085471520e-14   2.619344741106e-10
   9.700000000000e+01   2.842170943040e-14   1.421085471520e-14   1.309672370553e-10
   9.800000000000e+01   3.019806626980e-14   2.842170943040e-14   1.746229827404e-10
   9.900000000000e+01   2.842170943040e-14   1.421085471520e-14   2.473825588822e-10
   1.000000000000e+02   3.197442310920e-14   5.684341886081e-14   2.182787284255e-10
   1.010000000000e+02   2.842170943040e-14   5.684341886081e-14   1.891748979688e-10
   1.020000000000e+02   2.486899575160e-14   1.421085471520e-14   2.473825588822e-10
   1.030000000000e+02   3.552713678801e-14   1.421085471520e-14   2.764863893390e-10
   1.040000000000e+02   3.552713678801e-14   0.000000000000e+00   2.764863893390e-10
   1.050000000000e+02   3.197442310920e-14   5.684341886081e-14   2.764863893390e-10
   1.060000000000e+02   3.197442310920e-14   0.000000000000e+00   3.637978807092e-10
   1.070000000000e+02   2.842170943040e-14   4.263256414561e-14   2.910383045673e-10
   1.080000000000e+02   4.263256414561e-14   7.105427357601e-14   3.783497959375e-10
   1.090000000000e+02   2.486899575160e-14   9.947598300641e-14   3.201421350241e-10
   1.100000000000e+02   4.263256414561e-14   9.947598300641e-14   3.492459654808e-10
   1.110000000000e+02   4.263256414561e-14   5.684341886081e-14   3.492459654808e-10
   1.120000000000e+02   3.552713678801e-14   8.526512829121e-14   3.783497959375e-10
   1.130000000000e+02   4.618527782441e-14   4.263256414561e-14   4.074536263943e-10
   1.140000000000e+02   3.907985046681e-14   0.000000000000e+00   3.637978807092e-10
   1.150000000000e+02   4.973799150321e-14   7.105427357601e-14   4.511093720794e-10
   1.160000000000e+02   4.618527782441e-14   0.000000000000e+00   5.675246939063e-10
   1.170000000000e+02   4.263256414561e-14   4.263256414561e-14   4.365574568510e-10
   1.180000000000e+02   4.973799150321e-14   1.421085471520e-14   4.074536263943e-10
   1.190000000000e+02   6.394884621841e-14   1.421085471520e-14   5.238689482212e-10
   1.200000000000e+02   7.460698725481e-14   1.421085471520e-14   4.365574568510e-10
   1.210000000000e+02   5.329070518201e-14   9.947598300641e-14   3.783497959375e-10
   1.220000000000e+02   4.618527782441e-14   4.263256414561e-14   5.529727786779e-10
   1.230000000000e+02   4.973799150321e-14   1.989519660128e-13   4.365574568510e-10
   1.240000000000e+02   6.750155989721e-14   1.421085471520e-14   5.820766091347e-10
   1.250000000000e+02   5.329070518201e-14   0.000000000000e+00   4.947651177645e-10
   1.260000000000e+02   6.750155989721e-14   8.526512829121e-14   5.820766091347e-10
   1.270000000000e+02   5.684341886081e-14   2.842170943040e-14   5.238689482212e-10
   1.280000000000e+02   6.039613253961e-14   1.421085471520e-14   7.275957614183e-10
   1.290000000000e+02   5.684341886081e-14   1.421085471520e-14   4.656612873077e-10
   1.300000000000e+02   6.394884621841e-14   5.684341886081e-14   4.947651177645e-10
   1.310000000000e+02   5.684341886081e-14   0.000000000000e+00   6.402842700481e-10
   1.320000000000e+02   4.618527782441e-14   8.526512829121e-14   7.566995918751e-10
   1.330000000000e+02   5.329070518201e-14   2.842170943040e-14   7.566995918751e-10
   1.340000000000e+02   5.684341886081e-14   0.000000000000e+00   4.947651177645e-10
   1.350000000000e+02   6.394884621841e-14   1.989519660128e-13   6.984919309616e-10
   1.360000000000e+02   6.394884621841e-14   2.842170943040e-14   7.566995918751e-10
   1.370000000000e+02   6.394884621841e-14   2.842170943040e-14   6.984919309616e-10
   1.380000000000e+02   5.329070518201e-14   2.842170943040e-14   7.275957614183e-10
   1.390000000000e+02   4.973799150321e-14   5.684341886081e-14   8.149072527885e-10
   1.400000000000e+02   5.329070518201e-14   2.842170943040e-14   8.731149137020e-10
   1.410000000000e+02   1.101341240428e-13   2.842170943040e-14   9.604264050722e-10
   1.420000000000e+02   4.618527782441e-14   0.000000000000e+00   1.047737896442e-09
   1.430000000000e+02   5.684341886081e-14   2.842170943040e-14   9.313225746155e-10
   1.440000000000e+02   8.526512829121e-14   1.421085471520e-13   8.731149137020e-10
   1.450000000000e+02   5.329070518201e-14   1.421085471520e-13   9.604264050722e-10
   1.460000000000e+02   9.237055564881e-14   2.842170943040e-14   1.018634065986e-09
   1.470000000000e+02   5.329070518201e-14   1.705302565824e-13   1.076841726899e-09
   1.480000000000e+02   6.039613253961e-14   5.684341886081e-14   9.895302355289e-10
   1.490000000000e+02   8.171241461241e-14   1.705302565824e-13   1.164153218269e-09
   1.500000000000e+02   7.815970093361e-14   2.842170943040e-13   1.164153218269e-09
   1.510000000000e+02   6.750155989721e-14   1.421085471520e-13   1.105945557356e-09
   1.520000000000e+02   7.460698725481e-14   8.526512829121e-14   1.164153218269e-09
   1.530000000000e+02   6.750155989721e-14   5.684341886081e-14   9.895302355289e-10
   1.540000000000e+02   8.881784197001e-14   2.842170943040e-14   1.047737896442e-09
   1.550000000000e+02   5.684341886081e-14   1.421085471520e-13   1.280568540096e-09
   1.560000000000e+02   7.105427357601e-14   2.842170943040e-14   1.164153218269e-09
   1.570000000000e+02   7.815970093361e-14   1.989519660128e-13   1.280568540096e-09
   1.580000000000e+02   1.030286966852e-13   5.684341886081e-14   1.396983861923e-09
   1.590000000000e+02   7.815970093361e-14   8.526512829121e-14   1.571606844664e-09
   1.600000000000e+02   9.237055564881e-14   0.000000000000e+00   1.979060471058e-09
   1.610000000000e+02   9.947598300641e-14   1.136868377216e-13   1.688022166491e-09
   1.620000000000e+02   8.171241461241e-14   1.421085471520e-13   1.396983861923e-09
   1.630000000000e+02   6.750155989721e-14   5.684341886081e-14   1.455191522837e-09
   1.640000000000e+02   9.947598300641e-14   5.684341886081e-14   1.455191522837e-09
   1.650000000000e+02   9.237055564881e-14   1.989519660128e-13   1.862645149231e-09
   1.660000000000e+02   1.030286966852e-13   2.842170943040e-14   1.513399183750e-09
   1.670000000000e+02   7.815970093361e-14   5.684341886081e-14   2.037268131971e-09
   1.680000000000e+02   8.526512829121e-14   8.526512829121e-14   1.979060471058e-09
   1.690000000000e+02   1.136868377216e-13   8.526512829121e-14   1.688022166491e-09
   1.700000000000e+02   9.237055564881e-14   0.000000000000e+00   2.211891114712e-09
   1.710000000000e+02   8.171241461241e-14   1.421085471520e-13   1.920852810144e-09
   1.720000000000e+02   9.237055564881e-14   5.684341886081e-14   1.571606844664e-09
   1.730000000000e+02   1.065814103640e-13   1.705302565824e-13   1.862645149231e-09
   1.740000000000e+02   8.881784197001e-14   5.684341886081e-14   1.688022166491e-09
   1.750000000000e+02   1.030286966852e-13   1.136868377216e-13   2.095475792885e-09
   1.760000000000e+02   1.278976924368e-13   2.273736754432e-13   2.386514097452e-09
   1.770000000000e+02   1.030286966852e-13   0.000000000000e+00   2.037268131971e-09
   1.780000000000e+02   8.881784197001e-14   5.684341886081e-14   2.211891114712e-09
   1.790000000000e+02   1.065814103640e-13   5.684341886081e-14   1.804437488317e-09
   1.800000000000e+02   1.101341240428e-13   1.421085471520e-13   1.979060471058e-09
   1.810000000000e+02   1.172395514004e-13   1.705302565824e-13   2.444721758366e-09
   1.820000000000e+02   1.030286966852e-13   0.000000000000e+00   2.735760062933e-09
   1.830000000000e+02   1.030286966852e-13   8.526512829121e-14   2.270098775625e-09
   1.840000000000e+02   1.136868377216e-13   1.421085471520e-13   2.910383045673e-09
   1.850000000000e+02   1.207922650792e-13   1.421085471520e-13   2.502929419279e-09
   1.860000000000e+02   1.101341240428e-13   0.000000000000e+00   2.561137080193e-09
   1.870000000000e+02   1.278976924368e-13   4.263256414561e-13   2.444721758366e-09
   1.880000000000e+02   1.136868377216e-13   1.136868377216e-13   3.143213689327e-09
   1.890000000000e+02   1.065814103640e-13   1.136868377216e-13   2.793967723846e-09
   1.900000000000e+02   9.947598300641e-14   8.526512829121e-14   3.143213689327e-09
   1.910000000000e+02   1.101341240428e-13   1.989519660128e-13   3.143213689327e-09
   1.920000000000e+02   1.243449787580e-13   2.557953848736e-13   3.608874976635e-09
   1.930000000000e+02   1.278976924368e-13   1.421085471520e-13   3.259629011154e-09
   1.940000000000e+02   1.136868377216e-13   2.842170943040e-14   3.608874976635e-09
   1.950000000000e+02   1.172395514004e-13   8.526512829121e-14   3.026798367500e-09
   1.960000000000e+02   1.030286966852e-13   8.526512829121e-14   3.259629011154e-09
   1.970000000000e+02   1.527666881884e-13   1.136868377216e-13   3.259629011154e-09
   1.980000000000e+02   1.207922650792e-13   5.684341886081e-14   3.841705620289e-09
   1.990000000000e+02   1.456612608308e-13   0.000000000000e+00   3.841705620289e-09
   2.000000000000e+02   9.592326932761e-14   8.526512829121e-14   3.376044332981e-09
   2.010000000000e+02   1.563194018672e-13   1.989519660128e-13   3.608874976635e-09
   2.020000000000e+02   1.207922650792e-13   1.989519660128e-13   3.026798367500e-09
   2.030000000000e+02   1.421085471520e-13   8.526512829121e-14   4.307366907597e-09
   2.040000000000e+02   1.492139745096e-13   2.557953848736e-13   3.725290298462e-09
   2.050000000000e+02   1.634248292248e-13   4.263256414561e-13   3.958120942116e-09
   2.060000000000e+02   1.421085471520e-13   8.526512829121e-14   3.725290298462e-09
   2.070000000000e+02   1.136868377216e-13   2.273736754432e-13   4.656612873077e-09
   2.080000000000e+02   1.563194018672e-13   3.979039320257e-13   3.841705620289e-09
   2.090000000000e+02   1.421085471520e-13   3.410605131648e-13   3.492459654808e-09
   2.100000000000e+02   1.492139745096e-13   2.273736754432e-13   4.190951585770e-09
   2.110000000000e+02   1.563194018672e-13   0.000000000000e+00   4.540197551250e-09
   2.120000000000e+02   1.492139745096e-13   0.000000000000e+00   3.958120942116e-09
   2.130000000000e+02   1.634248292248e-13   5.684341886081e-13   5.122274160385e-09
   2.140000000000e+02   1.350031197944e-13   0.000000000000e+00   4.773028194904e-09
   2.150000000000e+02   1.492139745096e-13   7.958078640513e-13   4.540197551250e-09
   2.160000000000e+02   1.634248292248e-13   5.684341886081e-14   5.122274160385e-09
   2.170000000000e+02   1.563194018672e-13   0.000000000000e+00   5.587935447693e-09
   2.180000000000e+02   1.492139745096e-13   2.273736754432e-13   5.937181413174e-09
   2.190000000000e+02   1.705302565824e-13   5.684341886081e-13   5.471520125866e-09
   2.200000000000e+02   1.563194018672e-13   3.410605131648e-13   5.005858838558e-09
   2.210000000000e+02   1.705302565824e-13   2.273736754432e-13   5.122274160385e-09
   2.220000000000e+02   1.705302565824e-13   2.273736754432e-13   5.471520125866e-09
   2.230000000000e+02   1.634248292248e-13   0.000000000000e+00   5.704350769520e-09
   2.240000000000e+02   1.847411112976e-13   0.000000000000e+00   6.519258022308e-09
   2.250000000000e+02   1.776356839400e-13   1.705302565824e-13   6.286427378654e-09
   2.260000000000e+02   1.847411112976e-13   5.684341886081e-14   6.635673344135e-09
   2.270000000000e+02   1.847411112976e-13   1.136868377216e-13   6.286427378654e-09
   2.280000000000e+02   1.705302565824e-13   5.684341886081e-13   6.984919309616e-09
   2.290000000000e+02   1.421085471520e-13   1.705302565824e-13   6.519258022308e-09
   2.300000000000e+02   1.563194018672e-13   3.410605131648e-13   5.820766091347e-09
   2.310000000000e+02   1.563194018672e-13   0.000000000000e+00   6.868503987789e-09
   2.320000000000e+02   1.776356839400e-13   5.684341886081e-14   6.519258022308e-09
   2.330000000000e+02   1.918465386552e-13   5.684341886081e-14   6.635673344135e-09
   2.340000000000e+02   1.989519660128e-13   1.136868377216e-13   7.334165275097e-09
   2.350000000000e+02   1.918465386552e-13   5.684341886081e-13   6.868503987789e-09
   2.360000000000e+02   1.563194018672e-13   3.979039320257e-13   7.450580596924e-09
   2.370000000000e+02   1.776356839400e-13   0.000000000000e+00   8.614733815193e-09
   2.380000000000e+02   2.202682480856e-13   5.115907697473e-13   7.683411240578e-09
   2.390000000000e+02   1.563194018672e-13   0.000000000000e+00   6.984919309616e-09
   2.400000000000e+02   1.989519660128e-13   3.979039320257e-13   8.149072527885e-09
   2.410000000000e+02   1.634248292248e-13   5.684341886081e-14   7.916241884232e-09
   2.420000000000e+02   1.705302565824e-13   1.705302565824e-13   7.916241884232e-09
   2.430000000000e+02   1.634248292248e-13   5.684341886081e-14   7.916241884232e-09
   2.440000000000e+02   1.350031197944e-13   2.842170943040e-13   8.614733815193e-09
   2.450000000000e+02   2.202682480856e-13   1.136868377216e-13   7.916241884232e-09
   2.460000000000e+02   1.847411112976e-13   1.705302565824e-13   6.519258022308e-09
   2.470000000000e+02   1.918465386552e-13   1.023181539495e-12   7.683411240578e-09
   2.480000000000e+02   1.776356839400e-13   0.000000000000e+00   8.381903171539e-09
   2.490000000000e+02   2.202682480856e-13   3.410605131648e-13   8.847564458847e-09
   2.500000000000e+02   2.415845301584e-13   5.684341886081e-14   7.450580596924e-09
   2.510000000000e+02   2.415845301584e-13   6.252776074689e-13   1.047737896442e-08
   2.520000000000e+02   1.776356839400e-13   2.273736754432e-13   9.778887033463e-09
   2.530000000000e+02   2.344791028008e-13   2.273736754432e-13   8.614733815193e-09
   2.540000000000e+02   2.131628207280e-13   5.115907697473e-13   8.149072527885e-09
   2.550000000000e+02   2.273736754432e-13   0.000000000000e+00   1.047737896442e-08
   2.560000000000e+02   2.202682480856e-13   1.136868377216e-13   9.080395102501e-09
   2.570000000000e+02   1.989519660128e-13   2.842170943040e-13   1.117587089539e-08
   2.580000000000e+02   2.202682480856e-13   1.136868377216e-13   1.001171767712e-08
   2.590000000000e+02   2.060573933704e-13   3.410605131648e-13   1.047737896442e-08
   2.600000000000e+02   2.344791028008e-13   7.389644451905e-13   1.257285475731e-08
   2.610000000000e+02   2.557953848736e-13   1.136868377216e-13   9.778887033463e-09
   2.620000000000e+02   2.344791028008e-13   3.979039320257e-13   1.047737896442e-08
   2.630000000000e+02   1.989519660128e-13   3.410605131648e-13   1.071020960808e-08
   2.640000000000e+02   2.486899575160e-13   3.979039320257e-13   1.164153218269e-08
   2.650000000000e+02   2.131628207280e-13   5.684341886081e-14   1.187436282635e-08
   2.660000000000e+02   2.344791028008e-13   3.410605131648e-13   1.303851604462e-08
   2.670000000000e+02   2.629008122312e-13   1.136868377216e-13   1.071020960808e-08
   2.680000000000e+02   2.131628207280e-13   2.273736754432e-13   1.164153218269e-08
   2.690000000000e+02   2.344791028008e-13   5.684341886081e-14   1.001171767712e-08
   2.700000000000e+02   2.202682480856e-13   1.136868377216e-13   1.280568540096e-08
   2.710000000000e+02   2.131628207280e-13   1.705302565824e-13   1.234002411366e-08
   2.720000000000e+02   2.060573933704e-13   2.842170943040e-13   1.327134668827e-08
   2.730000000000e+02   2.984279490192e-13   6.821210263297e-13   1.140870153904e-08
   2.740000000000e+02   2.557953848736e-13   4.547473508865e-13   1.280568540096e-08
   2.750000000000e+02   2.842170943040e-13   6.821210263297e-13   1.373700797558e-08
   2.760000000000e+02   3.055333763768e-13   5.684341886081e-14   1.094304025173e-08
   2.770000000000e+02   1.989519660128e-13   9.663381206337e-13   1.420266926289e-08
   2.780000000000e+02   2.700062395888e-13   1.136868377216e-13   1.327134668827e-08
   2.790000000000e+02   2.984279490192e-13   2.273736754432e-13   1.140870153904e-08
   2.800000000000e+02   3.268496584496e-13   0.000000000000e+00   1.303851604462e-08
   2.810000000000e+02   2.557953848736e-13   8.526512829121e-13   1.350417733192e-08
   2.820000000000e+02   2.913225216616e-13   1.705302565824e-13   1.629814505577e-08
   2.830000000000e+02   2.771116669464e-13   1.136868377216e-13   1.513399183750e-08
   2.840000000000e+02   2.842170943040e-13   8.526512829121e-13   1.676380634308e-08
   2.850000000000e+02   2.842170943040e-13   0.000000000000e+00   1.513399183750e-08
   2.860000000000e+02   3.055333763768e-13   2.273736754432e-13   1.327134668827e-08
   2.870000000000e+02   2.415845301584e-13   1.705302565824e-13   1.606531441212e-08
   2.880000000000e+02   2.913225216616e-13   2.273736754432e-13   1.699663698673e-08
   2.890000000000e+02   2.273736754432e-13   3.410605131648e-13   1.583248376846e-08
   2.900000000000e+02   2.700062395888e-13   5.684341886081e-14   1.490116119385e-08
   2.910000000000e+02   2.771116669464e-13   8.526512829121e-13   1.373700797558e-08
   2.920000000000e+02   3.339550858072e-13   7.958078640513e-13   1.653097569942e-08
   2.930000000000e+02   3.197442310920e-13   5.684341886081e-14   1.792795956135e-08
   2.940000000000e+02   2.842170943040e-13   1.705302565824e-13   1.559965312481e-08
   2.950000000000e+02   2.700062395888e-13   2.273736754432e-13   1.653097569942e-08
   2.960000000000e+02   2.629008122312e-13   5.684341886081e-14   1.769512891769e-08
   2.970000000000e+02   2.984279490192e-13   5.684341886081e-14   1.932494342327e-08
   2.980000000000e+02   2.771116669464e-13   7.389644451905e-13   2.142041921616e-08
   2.990000000000e+02   2.842170943040e-13   4.547473508865e-13   2.048909664154e-08
   3.000000000000e+02   3.481659405224e-13   3.410605131648e-13   2.095475792885e-08
   3.010000000000e+02   2.344791028008e-13   3.979039320257e-13   1.816079020500e-08
   3.020000000000e+02   2.700062395888e-13   1.705302565824e-13   1.769512891769e-08
   3.030000000000e+02   2.913225216616e-13   2.842170943040e-13   1.909211277962e-08
   3.040000000000e+02   2.842170943040e-13   0.000000000000e+00   1.722946763039e-08
   3.050000000000e+02   2.913225216616e-13   3.410605131648e-13   2.002343535423e-08
   3.060000000000e+02   3.268496584496e-13   5.684341886081e-13   2.048909664154e-08
   3.070000000000e+02   3.197442310920e-13   5.684341886081e-13   2.235174179077e-08
   3.080000000000e+02   3.197442310920e-13   5.684341886081e-14   1.955777406693e-08
   3.090000000000e+02   3.126388037344e-13   4.547473508865e-13   2.048909664154e-08
   3.100000000000e+02   3.197442310920e-13   5.115907697473e-13   2.235174179077e-08
   3.110000000000e+02   3.339550858072e-13   3.410605131648e-13   1.955777406693e-08
   3.120000000000e+02   3.197442310920e-13   6.252776074689e-13   2.002343535423e-08
   3.130000000000e+02   2.984279490192e-13   5.115907697473e-13   2.048909664154e-08
   3.140000000000e+02   3.623767952377e-13   4.547473508865e-13   2.235174179077e-08
   3.150000000000e+02   3.055333763768e-13   1.705302565824e-13   2.048909664154e-08
   3.160000000000e+02   3.339550858072e-13   1.250555214938e-12   2.142041921616e-08
   3.170000000000e+02   3.907985046681e-13   1.136868377216e-13   2.281740307808e-08
   3.180000000000e+02   3.126388037344e-13   5.115907697473e-13   2.048909664154e-08
   3.190000000000e+02   3.623767952377e-13   5.684341886081e-14   2.188608050346e-08
   3.200000000000e+02   3.055333763768e-13   1.023181539495e-12   2.561137080193e-08
   3.210000000000e+02   3.694822225953e-13   3.410605131648e-13   2.048909664154e-08
   3.220000000000e+02   3.197442310920e-13   5.684341886081e-13   2.095475792885e-08
   3.230000000000e+02   3.268496584496e-13   2.273736754432e-13   2.281740307808e-08
   3.240000000000e+02   3.410605131648e-13   1.136868377216e-13   2.514570951462e-08
   3.250000000000e+02   3.055333763768e-13   1.705302565824e-13   2.374872565269e-08
   3.260000000000e+02   3.410605131648e-13   1.136868377216e-13   2.700835466385e-08
   3.270000000000e+02   3.410605131648e-13   1.534772309242e-12   2.561137080193e-08
   3.280000000000e+02   3.623767952377e-13   2.842170943040e-13   2.421438694000e-08
   3.290000000000e+02   3.623767952377e-13   0.000000000000e+00   2.933666110039e-08
   3.300000000000e+02   3.765876499529e-13   5.684341886081e-14   2.747401595116e-08
   3.310000000000e+02   3.765876499529e-13   4.547473508865e-13   2.700835466385e-08
   3.320000000000e+02   4.334310688137e-13   3.979039320257e-13   2.374872565269e-08
   3.330000000000e+02   3.765876499529e-13   3.410605131648e-13   2.514570951462e-08
   3.340000000000e+02   3.481659405224e-13   7.389644451905e-13   2.514570951462e-08
   3.350000000000e+02   3.623767952377e-13   3.410605131648e-13   3.213062882423e-08
   3.360000000000e+02   3.907985046681e-13   2.842170943040e-13   2.793967723846e-08
   3.370000000000e+02   3.197442310920e-13   2.273736754432e-13   3.119930624962e-08
   3.380000000000e+02   3.623767952377e-13   5.684341886081e-13   2.793967723846e-08
   3.390000000000e+02   4.050093593833e-13   6.821210263297e-13   2.933666110039e-08
   3.400000000000e+02   3.765876499529e-13   5.684341886081e-13   3.026798367500e-08
